Start	time：2023-07-06	19:05:08.308
Date	Time	ax	ay	az	wx	wy	wz	AngleX	AngleY	AngleZ	hx	hy	hz	q0	q1	q2	q3	
2023-07-06	19:16:23.430	-0.0820	-0.1777	-0.9907	0.0000	0.0000	0.0000	-169.8267	4.6967	-33.1348	0	0	0	0.0965	-0.9529	0.2873	0.0139	
2023-07-06	19:16:23.516	-0.0825	-0.1777	-0.9902	0.0000	0.0000	0.0000	-169.8267	4.6912	-33.1348	0	0	0	0.0965	-0.9529	0.2873	0.0138	
2023-07-06	19:16:23.631	-0.0820	-0.1782	-0.9907	0.0000	0.0000	0.0000	-169.8212	4.6912	-33.1348	0	0	0	0.0966	-0.9529	0.2873	0.0138	
2023-07-06	19:16:23.721	-0.0815	-0.1792	-0.9907	0.0000	0.0000	0.0000	-169.8212	4.6912	-33.1348	0	0	0	0.0966	-0.9529	0.2873	0.0138	
2023-07-06	19:16:23.837	-0.0825	-0.1777	-0.9907	0.0000	0.0000	0.0000	-169.8212	4.6912	-33.1348	0	0	0	0.0966	-0.9529	0.2873	0.0138	
2023-07-06	19:16:23.923	-0.0820	-0.1782	-0.9912	0.0000	0.0000	0.0000	-169.8212	4.6912	-33.1348	0	0	0	0.0966	-0.9529	0.2873	0.0138	
2023-07-06	19:16:24.038	-0.0820	-0.1768	-0.9902	0.0000	0.0000	0.0000	-169.8212	4.6912	-33.1348	0	0	0	0.0966	-0.9529	0.2873	0.0138	
2023-07-06	19:16:24.126	-0.0820	-0.1777	-0.9907	0.0000	0.0000	0.0000	-169.8212	4.6912	-33.1348	0	0	0	0.0966	-0.9529	0.2873	0.0138	
2023-07-06	19:16:24.243	-0.0820	-0.1772	-0.9912	0.0000	0.0000	0.0000	-169.8212	4.6912	-33.1348	0	0	0	0.0966	-0.9529	0.2873	0.0138	
2023-07-06	19:16:24.326	-0.0825	-0.1772	-0.9907	0.0000	0.0000	0.0000	-169.8212	4.6912	-33.1348	0	0	0	0.0966	-0.9529	0.2873	0.0138	
2023-07-06	19:16:24.447	-0.0825	-0.1772	-0.9912	0.0000	0.0000	0.0000	-169.8212	4.6912	-33.1348	0	0	0	0.0966	-0.9529	0.2873	0.0138	
2023-07-06	19:16:24.532	-0.0825	-0.1763	-0.9897	0.0000	0.0000	0.0000	-169.8212	4.6912	-33.1348	0	0	0	0.0966	-0.9529	0.2873	0.0138	
2023-07-06	19:16:24.646	-0.0830	-0.1772	-0.9902	0.0000	0.0000	0.0000	-169.8212	4.6912	-33.1348	0	0	0	0.0966	-0.9529	0.2873	0.0138	
2023-07-06	19:16:24.731	-0.0825	-0.1777	-0.9902	0.0000	0.0000	0.0000	-169.8212	4.6912	-33.1348	0	0	0	0.0966	-0.9529	0.2873	0.0138	
2023-07-06	19:16:24.848	-0.0830	-0.1772	-0.9893	0.0000	0.0000	0.0000	-169.8212	4.6967	-33.1348	0	0	0	0.0966	-0.9529	0.2873	0.0138	
2023-07-06	19:16:24.933	-0.0825	-0.1763	-0.9902	0.0000	0.0000	0.0000	-169.8212	4.6967	-33.1348	0	0	0	0.0966	-0.9529	0.2873	0.0138	
2023-07-06	19:16:25.051	-0.0825	-0.1772	-0.9902	0.0000	0.0000	0.0000	-169.8267	4.6967	-33.1348	0	0	0	0.0965	-0.9529	0.2873	0.0139	
2023-07-06	19:16:25.135	-0.0820	-0.1772	-0.9912	0.0000	0.0000	0.0000	-169.8267	4.6967	-33.1348	0	0	0	0.0965	-0.9529	0.2873	0.0139	
2023-07-06	19:16:25.253	-0.0830	-0.1772	-0.9902	0.0000	0.0000	0.0000	-169.8212	4.6912	-33.1348	0	0	0	0.0966	-0.9529	0.2873	0.0138	
2023-07-06	19:16:25.340	-0.0830	-0.1777	-0.9902	0.0000	0.0000	0.0000	-169.8212	4.6912	-33.1348	0	0	0	0.0966	-0.9529	0.2873	0.0138	
2023-07-06	19:16:25.457	-0.0825	-0.1772	-0.9902	0.0000	0.0000	0.0000	-169.8267	4.6912	-33.1348	0	0	0	0.0965	-0.9529	0.2873	0.0138	
2023-07-06	19:16:25.542	-0.0825	-0.1777	-0.9902	0.0000	0.0000	0.0000	-169.8267	4.6912	-33.1348	0	0	0	0.0965	-0.9529	0.2873	0.0138	
2023-07-06	19:16:25.658	-0.0830	-0.1772	-0.9907	0.0000	0.0000	0.0000	-169.8267	4.6912	-33.1348	0	0	0	0.0965	-0.9529	0.2873	0.0138	
2023-07-06	19:16:25.743	-0.0830	-0.1782	-0.9912	0.0000	0.0000	0.0000	-169.8267	4.6912	-33.1348	0	0	0	0.0965	-0.9529	0.2873	0.0138	
2023-07-06	19:16:45.815	-0.0830	-0.1777	-0.9902	0.0000	0.0000	0.0000	-169.8267	4.6912	-33.1348	0	0	0	0.0965	-0.9529	0.2873	0.0138	
2023-07-06	19:16:45.841	-0.0825	-0.1782	-0.9902	0.0000	0.0000	0.0000	-169.8267	4.6912	-33.1348	0	0	0	0.0965	-0.9529	0.2873	0.0138	
2023-07-06	19:16:45.842	-0.0835	-0.1777	-0.9907	0.0000	0.0000	0.0000	-169.8212	4.6912	-33.1348	0	0	0	0.0966	-0.9529	0.2873	0.0138	
2023-07-06	19:16:45.843	-0.0825	-0.1777	-0.9907	0.0000	0.0000	0.0000	-169.8212	4.6912	-33.1348	0	0	0	0.0966	-0.9529	0.2873	0.0138	
2023-07-06	19:16:45.843	-0.0835	-0.1777	-0.9907	0.0000	0.0000	0.0000	-169.8212	4.6912	-33.1348	0	0	0	0.0966	-0.9529	0.2873	0.0138	
2023-07-06	19:16:45.844	-0.0830	-0.1782	-0.9893	0.0000	0.0000	0.0000	-169.8212	4.6967	-33.1348	0	0	0	0.0966	-0.9529	0.2873	0.0138	
2023-07-06	19:16:45.845	-0.0830	-0.1777	-0.9902	0.0000	0.0000	0.0000	-169.8212	4.6967	-33.1348	0	0	0	0.0966	-0.9529	0.2873	0.0138	
2023-07-06	19:16:45.846	-0.0820	-0.1777	-0.9902	0.0000	0.0000	0.0000	-169.8212	4.6967	-33.1348	0	0	0	0.0966	-0.9529	0.2873	0.0138	
2023-07-06	19:16:45.847	-0.0825	-0.1777	-0.9902	0.0000	0.0000	0.0000	-169.8212	4.6912	-33.1348	0	0	0	0.0966	-0.9529	0.2873	0.0138	
2023-07-06	19:16:45.847	-0.0825	-0.1772	-0.9902	0.0000	0.0000	0.0000	-169.8212	4.6912	-33.1348	0	0	0	0.0966	-0.9529	0.2873	0.0138	
2023-07-06	19:16:45.848	-0.0815	-0.1772	-0.9907	0.0000	0.0000	0.0000	-169.8267	4.6967	-33.1348	0	0	0	0.0965	-0.9529	0.2873	0.0139	
2023-07-06	19:16:45.849	-0.0825	-0.1777	-0.9907	0.0000	0.0000	0.0000	-169.8267	4.6967	-33.1348	0	0	0	0.0965	-0.9529	0.2873	0.0139	
2023-07-06	19:16:45.850	-0.0815	-0.1777	-0.9907	0.0000	0.0000	0.0000	-169.8267	4.6967	-33.1348	0	0	0	0.0965	-0.9529	0.2873	0.0139	
2023-07-06	19:16:45.851	-0.0815	-0.1777	-0.9897	0.0000	0.0000	0.0000	-169.8267	4.6967	-33.1348	0	0	0	0.0965	-0.9529	0.2873	0.0139	
2023-07-06	19:16:45.851	-0.0815	-0.1772	-0.9907	0.0000	0.0000	0.0000	-169.8267	4.6967	-33.1348	0	0	0	0.0965	-0.9529	0.2873	0.0139	
2023-07-06	19:16:45.852	-0.0815	-0.1777	-0.9907	0.0000	0.0000	0.0000	-169.8267	4.6967	-33.1348	0	0	0	0.0965	-0.9529	0.2873	0.0139	
2023-07-06	19:16:45.853	-0.0811	-0.1777	-0.9897	0.0000	0.0000	0.0000	-169.8267	4.6967	-33.1348	0	0	0	0.0965	-0.9529	0.2873	0.0139	
2023-07-06	19:16:45.854	-0.0815	-0.1777	-0.9902	0.0000	0.0000	0.0000	-169.8267	4.6967	-33.1348	0	0	0	0.0965	-0.9529	0.2873	0.0139	
2023-07-06	19:16:45.857	-0.0815	-0.1777	-0.9907	0.0000	0.0000	0.0000	-169.8212	4.6967	-33.1348	0	0	0	0.0966	-0.9529	0.2873	0.0138	
2023-07-06	19:16:45.860	-0.0820	-0.1782	-0.9907	0.0000	0.0000	0.0000	-169.8212	4.6967	-33.1348	0	0	0	0.0966	-0.9529	0.2873	0.0138	
2023-07-06	19:16:45.861	-0.0811	-0.1777	-0.9912	0.0000	0.0000	0.0000	-169.8212	4.6967	-33.1348	0	0	0	0.0966	-0.9529	0.2873	0.0138	
2023-07-06	19:16:45.862	-0.0825	-0.1782	-0.9907	0.0000	0.0000	0.0000	-169.8212	4.6967	-33.1348	0	0	0	0.0966	-0.9529	0.2873	0.0138	
2023-07-06	19:16:45.863	-0.0820	-0.1777	-0.9897	0.0000	0.0000	0.0000	-169.8212	4.6967	-33.1348	0	0	0	0.0966	-0.9529	0.2873	0.0138	
2023-07-06	19:16:45.864	-0.0825	-0.1772	-0.9907	0.0000	0.0000	0.0000	-169.8212	4.6967	-33.1348	0	0	0	0.0966	-0.9529	0.2873	0.0138	
2023-07-06	19:16:45.864	-0.0820	-0.1777	-0.9907	0.0000	0.0000	0.0000	-169.8212	4.6967	-33.1348	0	0	0	0.0966	-0.9529	0.2873	0.0138	
2023-07-06	19:16:45.865	-0.0820	-0.1768	-0.9897	0.0000	0.0000	0.0000	-169.8212	4.6967	-33.1348	0	0	0	0.0966	-0.9529	0.2873	0.0138	
2023-07-06	19:16:45.866	-0.0820	-0.1772	-0.9907	0.0000	0.0000	0.0000	-169.8212	4.6967	-33.1348	0	0	0	0.0966	-0.9529	0.2873	0.0138	
2023-07-06	19:16:45.867	-0.0820	-0.1787	-0.9907	0.0000	0.0000	0.0000	-169.8212	4.6967	-33.1348	0	0	0	0.0966	-0.9529	0.2873	0.0138	
2023-07-06	19:16:45.867	-0.0830	-0.1772	-0.9907	0.0000	0.0000	0.0000	-169.8212	4.6967	-33.1348	0	0	0	0.0966	-0.9529	0.2873	0.0138	
2023-07-06	19:16:45.868	-0.0835	-0.1777	-0.9917	0.0000	0.0000	0.0000	-169.8212	4.6967	-33.1348	0	0	0	0.0966	-0.9529	0.2873	0.0138	
2023-07-06	19:16:45.869	-0.0830	-0.1772	-0.9912	0.0000	0.0000	0.0000	-169.8212	4.6967	-33.1348	0	0	0	0.0966	-0.9529	0.2873	0.0138	
2023-07-06	19:16:45.870	-0.0825	-0.1772	-0.9917	0.0000	0.0000	0.0000	-169.8212	4.6967	-33.1348	0	0	0	0.0966	-0.9529	0.2873	0.0138	
2023-07-06	19:16:45.871	-0.0820	-0.1782	-0.9902	0.0000	0.0000	0.0000	-169.8212	4.6967	-33.1348	0	0	0	0.0966	-0.9529	0.2873	0.0138	
2023-07-06	19:16:45.871	-0.0825	-0.1777	-0.9907	0.0000	0.0000	0.0000	-169.8212	4.6967	-33.1348	0	0	0	0.0966	-0.9529	0.2873	0.0138	
2023-07-06	19:16:45.872	-0.0830	-0.1772	-0.9897	0.0000	0.0000	0.0000	-169.8212	4.6967	-33.1348	0	0	0	0.0966	-0.9529	0.2873	0.0138	
2023-07-06	19:16:45.873	-0.0825	-0.1772	-0.9897	0.0000	0.0000	0.0000	-169.8212	4.6912	-33.1348	0	0	0	0.0966	-0.9529	0.2873	0.0138	
2023-07-06	19:16:45.873	-0.0830	-0.1782	-0.9907	0.0000	0.0000	0.0000	-169.8212	4.6912	-33.1348	0	0	0	0.0966	-0.9529	0.2873	0.0138	
2023-07-06	19:16:45.875	-0.0830	-0.1777	-0.9907	0.0000	0.0000	0.0000	-169.8212	4.6912	-33.1348	0	0	0	0.0966	-0.9529	0.2873	0.0138	
2023-07-06	19:16:45.882	-0.0835	-0.1772	-0.9907	0.0000	0.0000	0.0000	-169.8212	4.6912	-33.1348	0	0	0	0.0966	-0.9529	0.2873	0.0138	
2023-07-06	19:16:45.884	-0.0820	-0.1777	-0.9912	0.0000	0.0000	0.0000	-169.8212	4.6912	-33.1348	0	0	0	0.0966	-0.9529	0.2873	0.0138	
2023-07-06	19:16:45.885	-0.0830	-0.1772	-0.9912	0.0000	0.0000	0.0000	-169.8212	4.6912	-33.1348	0	0	0	0.0966	-0.9529	0.2873	0.0138	
2023-07-06	19:16:45.886	-0.0830	-0.1777	-0.9907	0.0000	0.0000	0.0000	-169.8212	4.6912	-33.1348	0	0	0	0.0966	-0.9529	0.2873	0.0138	
2023-07-06	19:16:45.887	-0.0830	-0.1772	-0.9912	0.0000	0.0000	0.0000	-169.8212	4.6912	-33.1348	0	0	0	0.0966	-0.9529	0.2873	0.0138	
2023-07-06	19:16:45.887	-0.0835	-0.1772	-0.9912	0.0000	0.0000	0.0000	-169.8267	4.6967	-33.1348	0	0	0	0.0965	-0.9529	0.2873	0.0139	
2023-07-06	19:16:45.888	-0.0825	-0.1777	-0.9897	0.0000	0.0000	0.0000	-169.8267	4.6967	-33.1348	0	0	0	0.0965	-0.9529	0.2873	0.0139	
2023-07-06	19:16:45.889	-0.0825	-0.1768	-0.9912	0.0000	0.0000	0.0000	-169.8267	4.6967	-33.1348	0	0	0	0.0965	-0.9529	0.2873	0.0139	
2023-07-06	19:16:45.889	-0.0825	-0.1772	-0.9907	0.0000	0.0000	0.0000	-169.8267	4.6912	-33.1348	0	0	0	0.0965	-0.9529	0.2873	0.0138	
2023-07-06	19:16:45.890	-0.0820	-0.1768	-0.9907	0.0000	0.0000	0.0000	-169.8267	4.6912	-33.1348	0	0	0	0.0965	-0.9529	0.2873	0.0138	
2023-07-06	19:16:45.891	-0.0825	-0.1768	-0.9922	0.0000	0.0000	0.0000	-169.8267	4.6912	-33.1348	0	0	0	0.0965	-0.9529	0.2873	0.0138	
2023-07-06	19:16:45.891	-0.0825	-0.1768	-0.9912	0.0000	0.0000	0.0000	-169.8267	4.6912	-33.1348	0	0	0	0.0965	-0.9529	0.2873	0.0138	
2023-07-06	19:16:45.892	-0.0820	-0.1772	-0.9912	0.0000	0.0000	0.0000	-169.8267	4.6912	-33.1348	0	0	0	0.0965	-0.9529	0.2873	0.0138	
2023-07-06	19:16:45.894	-0.0820	-0.1777	-0.9912	0.0000	0.0000	0.0000	-169.8322	4.6912	-33.1348	0	0	0	0.0965	-0.9529	0.2873	0.0138	
2023-07-06	19:16:45.895	-0.0820	-0.1777	-0.9902	0.0000	0.0000	0.0000	-169.8322	4.6912	-33.1348	0	0	0	0.0965	-0.9529	0.2873	0.0138	
2023-07-06	19:16:45.898	-0.0830	-0.1782	-0.9902	0.0000	0.0000	0.0000	-169.8322	4.6912	-33.1348	0	0	0	0.0965	-0.9529	0.2873	0.0138	
2023-07-06	19:16:45.901	-0.0820	-0.1768	-0.9912	0.0000	0.0000	0.0000	-169.8322	4.6912	-33.1293	0	0	0	0.0965	-0.9529	0.2872	0.0138	
2023-07-06	19:16:45.902	-0.0820	-0.1782	-0.9907	0.0000	0.0000	0.0000	-169.8322	4.6912	-33.1293	0	0	0	0.0965	-0.9529	0.2872	0.0138	
2023-07-06	19:16:45.902	-0.0820	-0.1768	-0.9907	0.0000	0.0000	0.0000	-169.8322	4.6912	-33.1293	0	0	0	0.0965	-0.9529	0.2872	0.0138	
2023-07-06	19:16:45.904	-0.0820	-0.1768	-0.9907	0.0000	0.0000	0.0000	-169.8322	4.6912	-33.1293	0	0	0	0.0965	-0.9529	0.2872	0.0138	
2023-07-06	19:16:45.904	-0.0820	-0.1772	-0.9907	0.0000	0.0000	0.0000	-169.8322	4.6912	-33.1293	0	0	0	0.0965	-0.9529	0.2872	0.0138	
2023-07-06	19:16:45.905	-0.0825	-0.1768	-0.9912	0.0000	0.0000	0.0000	-169.8322	4.6912	-33.1293	0	0	0	0.0965	-0.9529	0.2872	0.0138	
2023-07-06	19:16:45.906	-0.0825	-0.1777	-0.9912	0.0000	0.0000	0.0000	-169.8322	4.6912	-33.1293	0	0	0	0.0965	-0.9529	0.2872	0.0138	
2023-07-06	19:16:45.907	-0.0820	-0.1768	-0.9902	0.0000	0.0000	0.0000	-169.8322	4.6912	-33.1293	0	0	0	0.0965	-0.9529	0.2872	0.0138	
2023-07-06	19:16:45.912	-0.0815	-0.1772	-0.9912	0.0000	0.0000	0.0000	-169.8322	4.6912	-33.1293	0	0	0	0.0965	-0.9529	0.2872	0.0138	
2023-07-06	19:16:45.913	-0.0815	-0.1772	-0.9902	0.0000	0.0000	0.0000	-169.8322	4.6912	-33.1293	0	0	0	0.0965	-0.9529	0.2872	0.0138	
2023-07-06	19:16:45.914	-0.0820	-0.1772	-0.9897	0.0000	0.0000	0.0000	-169.8322	4.6857	-33.1293	0	0	0	0.0965	-0.9529	0.2872	0.0138	
2023-07-06	19:16:45.915	-0.0830	-0.1772	-0.9912	0.0000	0.0000	0.0000	-169.8376	4.6857	-33.1293	0	0	0	0.0964	-0.9529	0.2872	0.0138	
2023-07-06	19:16:45.917	-0.0825	-0.1772	-0.9907	0.0000	0.0000	0.0000	-169.8376	4.6912	-33.1293	0	0	0	0.0964	-0.9529	0.2872	0.0138	
2023-07-06	19:16:45.918	-0.0825	-0.1772	-0.9912	0.0000	0.0000	0.0000	-169.8322	4.6912	-33.1293	0	0	0	0.0965	-0.9529	0.2872	0.0138	
2023-07-06	19:16:45.919	-0.0825	-0.1772	-0.9912	0.0000	0.0000	0.0000	-169.8376	4.6912	-33.1293	0	0	0	0.0964	-0.9529	0.2872	0.0138	
2023-07-06	19:16:45.927	-0.0825	-0.1777	-0.9907	0.0000	0.0000	0.0000	-169.8322	4.6912	-33.1293	0	0	0	0.0965	-0.9529	0.2872	0.0138	
2023-07-06	19:16:45.928	-0.0825	-0.1772	-0.9912	0.0000	0.0000	0.0000	-169.8322	4.6912	-33.1293	0	0	0	0.0965	-0.9529	0.2872	0.0138	
2023-07-06	19:16:45.929	-0.0830	-0.1777	-0.9917	0.0000	0.0000	0.0000	-169.8322	4.6912	-33.1293	0	0	0	0.0965	-0.9529	0.2872	0.0138	
2023-07-06	19:16:45.931	-0.0830	-0.1772	-0.9907	0.0000	0.0000	0.0000	-169.8322	4.6912	-33.1293	0	0	0	0.0965	-0.9529	0.2872	0.0138	
2023-07-06	19:16:45.934	-0.0825	-0.1787	-0.9907	0.0000	0.0000	0.0000	-169.8322	4.6912	-33.1293	0	0	0	0.0965	-0.9529	0.2872	0.0138	
2023-07-06	19:16:45.934	-0.0825	-0.1777	-0.9902	0.0000	0.0000	0.0000	-169.8322	4.6912	-33.1293	0	0	0	0.0965	-0.9529	0.2872	0.0138	
2023-07-06	19:16:45.935	-0.0830	-0.1782	-0.9902	0.0000	0.0000	0.0000	-169.8322	4.6912	-33.1293	0	0	0	0.0965	-0.9529	0.2872	0.0138	
2023-07-06	19:16:45.937	-0.0820	-0.1772	-0.9907	0.0000	0.0000	0.0000	-169.8322	4.6912	-33.1293	0	0	0	0.0965	-0.9529	0.2872	0.0138	
2023-07-06	19:16:45.938	-0.0825	-0.1777	-0.9912	0.0000	0.0000	0.0000	-169.8322	4.6912	-33.1293	0	0	0	0.0965	-0.9529	0.2872	0.0138	
2023-07-06	19:16:45.938	-0.0820	-0.1782	-0.9912	0.0000	0.0000	0.0000	-169.8322	4.6912	-33.1293	0	0	0	0.0965	-0.9529	0.2872	0.0138	
2023-07-06	19:16:45.939	-0.0830	-0.1763	-0.9917	0.0000	0.0000	0.0000	-169.8322	4.6912	-33.1293	0	0	0	0.0965	-0.9529	0.2872	0.0138	
2023-07-06	19:16:45.940	-0.0820	-0.1768	-0.9907	0.0000	0.0000	0.0000	-169.8322	4.6912	-33.1293	0	0	0	0.0965	-0.9529	0.2872	0.0138	
2023-07-06	19:16:45.941	-0.0820	-0.1772	-0.9902	0.0000	0.0000	0.0000	-169.8322	4.6912	-33.1293	0	0	0	0.0965	-0.9529	0.2872	0.0138	
2023-07-06	19:16:45.942	-0.0820	-0.1777	-0.9907	0.0000	0.0000	0.0000	-169.8322	4.6912	-33.1293	0	0	0	0.0965	-0.9529	0.2872	0.0138	
2023-07-06	19:16:45.943	-0.0815	-0.1777	-0.9902	0.0000	0.0000	0.0000	-169.8322	4.6912	-33.1293	0	0	0	0.0965	-0.9529	0.2872	0.0138	
2023-07-06	19:16:45.944	-0.0820	-0.1777	-0.9902	0.0000	0.0000	0.0000	-169.8322	4.6912	-33.1293	0	0	0	0.0965	-0.9529	0.2872	0.0138	
2023-07-06	19:16:45.945	-0.0825	-0.1782	-0.9907	0.0000	0.0000	0.0000	-169.8322	4.6912	-33.1293	0	0	0	0.0965	-0.9529	0.2872	0.0138	
2023-07-06	19:16:45.946	-0.0825	-0.1768	-0.9902	0.0000	0.0000	0.0000	-169.8322	4.6912	-33.1293	0	0	0	0.0965	-0.9529	0.2872	0.0138	
2023-07-06	19:16:45.948	-0.0820	-0.1768	-0.9902	0.0000	0.0000	0.0000	-169.8322	4.6912	-33.1293	0	0	0	0.0965	-0.9529	0.2872	0.0138	
2023-07-06	19:16:45.949	-0.0820	-0.1782	-0.9912	0.0000	0.0000	0.0000	-169.8322	4.6912	-33.1293	0	0	0	0.0965	-0.9529	0.2872	0.0138	
2023-07-06	19:16:45.950	-0.0820	-0.1772	-0.9912	0.0000	0.0000	0.0000	-169.8322	4.6912	-33.1293	0	0	0	0.0965	-0.9529	0.2872	0.0138	
2023-07-06	19:16:45.951	-0.0830	-0.1768	-0.9912	0.0000	0.0000	0.0000	-169.8267	4.6912	-33.1293	0	0	0	0.0965	-0.9529	0.2872	0.0138	
2023-07-06	19:16:45.952	-0.0820	-0.1777	-0.9907	0.0000	0.0000	0.0000	-169.8267	4.6912	-33.1293	0	0	0	0.0965	-0.9529	0.2872	0.0138	
2023-07-06	19:16:45.953	-0.0820	-0.1768	-0.9907	0.0000	0.0000	0.0000	-169.8267	4.6912	-33.1293	0	0	0	0.0965	-0.9529	0.2872	0.0138	
2023-07-06	19:16:45.954	-0.0815	-0.1772	-0.9897	0.0000	0.0000	0.0000	-169.8267	4.6912	-33.1293	0	0	0	0.0965	-0.9529	0.2872	0.0138	
2023-07-06	19:16:45.955	-0.0820	-0.1772	-0.9907	0.0000	0.0000	0.0000	-169.8267	4.6912	-33.1293	0	0	0	0.0965	-0.9529	0.2872	0.0138	
2023-07-06	19:16:45.956	-0.0825	-0.1782	-0.9907	0.0000	0.0000	0.0000	-169.8267	4.6912	-33.1293	0	0	0	0.0965	-0.9529	0.2872	0.0138	
2023-07-06	19:16:45.957	-0.0825	-0.1777	-0.9907	0.0000	0.0000	0.0000	-169.8267	4.6912	-33.1293	0	0	0	0.0965	-0.9529	0.2872	0.0138	
2023-07-06	19:16:45.957	-0.0825	-0.1768	-0.9902	0.0000	0.0000	0.0000	-169.8267	4.6912	-33.1293	0	0	0	0.0965	-0.9529	0.2872	0.0138	
2023-07-06	19:16:45.958	-0.0835	-0.1772	-0.9912	0.0000	0.0000	0.0000	-169.8267	4.6912	-33.1293	0	0	0	0.0965	-0.9529	0.2872	0.0138	
2023-07-06	19:16:45.959	-0.0825	-0.1772	-0.9912	0.0000	0.0000	0.0000	-169.8322	4.6967	-33.1293	0	0	0	0.0965	-0.9529	0.2872	0.0139	
2023-07-06	19:16:45.960	-0.0815	-0.1772	-0.9902	0.0000	0.0000	0.0000	-169.8322	4.6967	-33.1293	0	0	0	0.0965	-0.9529	0.2872	0.0139	
2023-07-06	19:16:45.961	-0.0820	-0.1772	-0.9897	0.0000	0.0000	0.0000	-169.8322	4.6967	-33.1293	0	0	0	0.0965	-0.9529	0.2872	0.0139	
2023-07-06	19:16:45.962	-0.0825	-0.1777	-0.9902	0.0000	0.0000	0.0000	-169.8322	4.6912	-33.1293	0	0	0	0.0965	-0.9529	0.2872	0.0138	
2023-07-06	19:16:45.963	-0.0815	-0.1782	-0.9902	0.0000	0.0000	0.0000	-169.8322	4.6912	-33.1293	0	0	0	0.0965	-0.9529	0.2872	0.0138	
2023-07-06	19:16:45.965	-0.0830	-0.1777	-0.9897	0.0000	0.0000	0.0000	-169.8322	4.6912	-33.1293	0	0	0	0.0965	-0.9529	0.2872	0.0138	
2023-07-06	19:16:45.966	-0.0835	-0.1782	-0.9907	0.0000	0.0000	0.0000	-169.8322	4.6912	-33.1293	0	0	0	0.0965	-0.9529	0.2872	0.0138	
2023-07-06	19:16:45.968	-0.0835	-0.1777	-0.9912	0.0000	0.0000	0.0000	-169.8267	4.6912	-33.1293	0	0	0	0.0965	-0.9529	0.2872	0.0138	
2023-07-06	19:16:45.969	-0.0825	-0.1777	-0.9912	0.0000	0.0000	0.0000	-169.8267	4.6912	-33.1293	0	0	0	0.0965	-0.9529	0.2872	0.0138	
2023-07-06	19:16:45.970	-0.0825	-0.1768	-0.9912	0.0000	0.0000	0.0000	-169.8267	4.6912	-33.1293	0	0	0	0.0965	-0.9529	0.2872	0.0138	
2023-07-06	19:16:45.971	-0.0825	-0.1772	-0.9902	0.0000	0.0000	0.0000	-169.8267	4.6912	-33.1293	0	0	0	0.0965	-0.9529	0.2872	0.0138	
2023-07-06	19:16:45.972	-0.0820	-0.1772	-0.9902	0.0000	0.0000	0.0000	-169.8267	4.6912	-33.1293	0	0	0	0.0965	-0.9529	0.2872	0.0138	
2023-07-06	19:16:45.973	-0.0830	-0.1777	-0.9917	0.0000	0.0000	0.0000	-169.8267	4.6912	-33.1293	0	0	0	0.0965	-0.9529	0.2872	0.0138	
2023-07-06	19:16:45.974	-0.0830	-0.1777	-0.9912	0.0000	0.0000	0.0000	-169.8267	4.6912	-33.1293	0	0	0	0.0965	-0.9529	0.2872	0.0138	
2023-07-06	19:16:45.975	-0.0825	-0.1777	-0.9907	0.0000	0.0000	0.0000	-169.8267	4.6912	-33.1293	0	0	0	0.0965	-0.9529	0.2872	0.0138	
2023-07-06	19:16:45.976	-0.0825	-0.1772	-0.9912	0.0000	0.0000	0.0000	-169.8267	4.6912	-33.1293	0	0	0	0.0965	-0.9529	0.2872	0.0138	
2023-07-06	19:16:45.977	-0.0825	-0.1772	-0.9912	0.0000	0.0000	0.0000	-169.8267	4.6912	-33.1293	0	0	0	0.0965	-0.9529	0.2872	0.0138	
2023-07-06	19:16:45.981	-0.0825	-0.1772	-0.9907	0.0000	0.0000	0.0000	-169.8267	4.6912	-33.1293	0	0	0	0.0965	-0.9529	0.2872	0.0138	
2023-07-06	19:16:45.983	-0.0835	-0.1772	-0.9902	0.0000	0.0000	0.0000	-169.8267	4.6912	-33.1293	0	0	0	0.0965	-0.9529	0.2872	0.0138	
2023-07-06	19:16:45.983	-0.0830	-0.1768	-0.9902	0.0000	0.0000	0.0000	-169.8267	4.6912	-33.1293	0	0	0	0.0965	-0.9529	0.2872	0.0138	
2023-07-06	19:16:45.984	-0.0830	-0.1777	-0.9912	0.0000	0.0000	0.0000	-169.8267	4.6912	-33.1293	0	0	0	0.0965	-0.9529	0.2872	0.0138	
2023-07-06	19:16:45.986	-0.0825	-0.1777	-0.9907	0.0000	0.0000	0.0000	-169.8267	4.6912	-33.1293	0	0	0	0.0965	-0.9529	0.2872	0.0138	
2023-07-06	19:16:45.986	-0.0825	-0.1768	-0.9902	0.0000	0.0000	0.0000	-169.8267	4.6912	-33.1293	0	0	0	0.0965	-0.9529	0.2872	0.0138	
2023-07-06	19:16:45.987	-0.0830	-0.1772	-0.9902	0.0000	0.0000	0.0000	-169.8267	4.6912	-33.1293	0	0	0	0.0965	-0.9529	0.2872	0.0138	
2023-07-06	19:16:45.988	-0.0820	-0.1768	-0.9907	0.0000	0.0000	0.0000	-169.8267	4.6912	-33.1293	0	0	0	0.0965	-0.9529	0.2872	0.0138	
2023-07-06	19:16:45.989	-0.0825	-0.1777	-0.9912	0.0000	0.0000	0.0000	-169.8267	4.6912	-33.1293	0	0	0	0.0965	-0.9529	0.2872	0.0138	
