Start	time：2023-08-11	13:59:57.509
Date	Time	ax	ay	az	wx	wy	wz	AngleX	AngleY	AngleZ	hx	hy	hz	q0	q1	q2	q3	
2023-08-11	14:00:20.082	-0.3691	0.1875	0.7119	222.5952	78.6133	90.6982	36.6229	4.6967	-177.1161	0	0	0	0.0110	0.0468	-0.3128	-0.9486	
2023-08-11	14:00:20.160	-0.0601	0.7593	0.6226	-25.5737	-9.7656	-23.4375	45.4944	6.6852	-172.1832	0	0	0	0.0403	0.0800	-0.3814	-0.9200	
2023-08-11	14:00:20.267	-0.2412	0.5698	0.8223	-153.9917	102.8442	-23.6816	29.9927	13.5406	-171.9525	0	0	0	0.0369	0.1316	-0.2483	-0.9590	
2023-08-11	14:00:20.371	-0.4282	0.3076	0.7754	-16.7847	113.0371	86.3647	24.7357	21.6266	-163.8556	0	0	0	0.0949	0.2110	-0.1826	-0.9556	
2023-08-11	14:00:20.476	-0.4556	0.4888	0.7344	21.1792	70.7397	67.3828	33.9917	24.0820	-146.5961	0	0	0	0.2104	0.2732	-0.2165	-0.9134	
2023-08-11	14:00:20.557	-0.5186	0.9487	1.1455	-33.4473	-142.2119	30.8228	36.1780	16.4410	-143.2892	0	0	0	0.2541	0.2258	-0.2489	-0.9069	
2023-08-11	14:00:20.715	-0.3140	-0.4766	-0.6885	82.4585	-378.3569	59.3872	31.5692	9.4702	-148.7769	0	0	0	0.2365	0.1495	-0.2397	-0.9297	
2023-08-11	14:00:20.953	0.2178	0.6523	0.2905	-61.7065	-38.3911	7.7515	27.3395	-7.2729	-153.2593	0	0	0	0.2388	-0.0054	-0.2437	-0.9400	
2023-08-11	14:00:20.970	0.1323	0.9131	0.6802	34.6069	15.0757	34.3018	28.5260	-10.7611	-153.4021	0	0	0	0.2444	-0.0320	-0.2596	-0.9337	
2023-08-11	14:00:20.971	0.0874	0.0610	0.8369	38.7573	12.3901	20.4468	33.8049	-10.2228	-148.8867	0	0	0	0.2805	-0.0045	-0.3018	-0.9111	
2023-08-11	14:00:21.115	0.2847	0.2222	0.8652	37.6587	18.9819	38.1470	36.1395	-9.0912	-146.6180	0	0	0	0.2957	0.0166	-0.3178	-0.9007	
2023-08-11	14:00:21.216	0.1929	1.2715	0.5269	-91.6748	77.1484	-59.5703	31.0583	-0.6372	-150.0128	0	0	0	0.2507	0.0641	-0.2600	-0.9303	
2023-08-11	14:00:21.295	-0.0078	0.7461	0.8813	-46.5698	118.8354	98.9990	28.9929	6.6742	-142.5476	0	0	0	0.2965	0.1336	-0.2186	-0.9200	
2023-08-11	14:00:21.504	-0.0859	0.8164	0.8184	50.7813	63.8428	15.3198	31.0474	10.9644	-133.0170	0	0	0	0.3589	0.1906	-0.2076	-0.8898	
2023-08-11	14:00:21.510	-0.7168	0.5903	1.2290	-17.1509	190.4297	-7.1411	30.0146	26.7352	-126.8262	0	0	0	0.3670	0.3124	-0.1253	-0.8671	
2023-08-11	14:00:21.553	-0.4819	0.3267	0.4712	-57.4951	248.4741	81.2988	33.7115	42.5006	-120.2948	0	0	0	0.3528	0.4354	-0.0617	-0.8259	
2023-08-11	14:00:21.687	-0.8584	0.3809	0.3364	-64.8804	-1.2817	-48.8892	37.6447	53.3221	-109.6106	0	0	0	0.3692	0.5133	0.0092	-0.7747	
2023-08-11	14:00:21.770	-0.8975	0.2451	0.6113	-11.4746	-144.9585	-123.2910	19.6436	49.8779	-127.0514	0	0	0	0.3339	0.4409	0.0468	-0.8318	
2023-08-11	14:00:21.955	-0.6719	-0.0791	0.8916	9.7046	-142.3340	-57.8613	5.8502	37.2052	-146.5906	0	0	0	0.2565	0.3190	0.0453	-0.9113	
2023-08-11	14:00:21.981	-0.4893	0.0547	0.8916	17.9443	-108.1543	-38.2690	4.3616	26.1969	-151.4630	0	0	0	0.2315	0.2286	0.0199	-0.9454	
2023-08-11	14:00:22.112	-0.4092	-0.0132	1.0288	-3.2349	10.9863	41.4429	6.3391	22.3517	-152.7100	0	0	0	0.2207	0.2009	-0.0071	-0.9544	
2023-08-11	14:00:22.162	-0.4673	-0.1553	0.9121	-260.8032	-57.0068	-55.0537	-4.6143	19.9841	-152.9022	0	0	0	0.2373	0.1593	0.0792	-0.9550	
2023-08-11	14:00:22.296	-0.8662	-0.6729	0.1602	-415.7715	181.1523	-49.3774	-39.5892	26.3452	-163.5260	0	0	0	0.2076	0.1650	0.3571	-0.8956	
2023-08-11	14:00:22.370	-0.9316	-1.1924	0.9263	-225.8301	163.8794	151.6113	-87.7478	42.0502	177.1875	0	0	0	-0.2321	-0.2744	-0.6404	0.6788	
2023-08-11	14:00:22.506	-0.8457	-1.0356	0.4800	-115.7837	41.6870	167.7856	-106.2268	60.1282	164.2731	0	0	0	-0.3258	-0.3926	-0.6446	0.5694	
2023-08-11	14:00:22.581	-0.9106	-0.8682	0.4775	-107.2388	-105.6519	1.8311	-112.4121	71.7023	165.1355	0	0	0	-0.4243	-0.4102	-0.6258	0.5100	
2023-08-11	14:00:22.691	-0.7573	-0.9448	0.0386	-119.5068	-102.1118	-16.2964	-80.3815	71.5045	-154.0063	0	0	0	0.5068	0.3171	0.6107	-0.5193	
2023-08-11	14:00:22.765	-0.9502	-0.7813	0.1890	-16.9678	-136.2305	-79.4067	-67.9340	62.2870	-135.7361	0	0	0	0.5351	0.2172	0.6046	-0.5487	
2023-08-11	14:00:22.928	-1.2769	-0.4448	0.3398	23.2544	-142.6392	-64.0259	-56.8762	49.0979	-125.8044	0	0	0	0.5405	0.1279	0.5520	-0.6219	
2023-08-11	14:00:22.976	-1.0278	-0.3638	0.6289	71.5332	-164.7949	-118.5913	-46.3898	33.9697	-118.6798	0	0	0	0.5473	0.0389	0.4609	-0.6975	
2023-08-11	14:00:23.134	-0.4434	-0.4985	0.7871	128.1738	-149.0479	-188.4766	-35.9967	13.3759	-120.6299	0	0	0	0.4991	-0.0558	0.3215	-0.8028	
2023-08-11	14:00:23.185	-0.2256	-0.7017	0.7593	40.3442	-52.9175	-173.3398	-27.8778	-0.3516	-131.4075	0	0	0	0.3987	-0.1018	0.2183	-0.8849	
2023-08-11	14:00:23.294	0.2568	-0.5024	0.6021	-87.2192	-61.4624	-187.0117	-30.1520	-15.0348	-142.6794	0	0	0	0.2740	-0.2022	0.2039	-0.9178	
2023-08-11	14:00:23.367	0.3398	-0.5068	0.7900	-64.5142	-18.3105	-53.1006	-39.5398	-24.8730	-153.2758	0	0	0	0.1415	-0.2735	0.2745	-0.9109	
2023-08-11	14:00:23.531	0.4380	-0.6807	0.3174	91.4917	101.6846	54.9927	-34.2554	-19.7534	-152.1332	0	0	0	0.1777	-0.2290	0.2421	-0.9259	
2023-08-11	14:00:23.579	0.2388	-0.8140	1.0698	-184.5703	-46.5698	20.4468	-42.4731	-15.9082	-149.3097	0	0	0	0.1960	-0.2193	0.3118	-0.9035	
2023-08-11	14:00:23.712	0.7061	-1.0415	0.6772	-117.6758	-2.5635	41.6870	-60.1062	-19.2096	-139.6692	0	0	0	0.2158	-0.3058	0.4137	-0.8299	
2023-08-11	14:00:23.787	-0.0947	-0.5757	0.3511	54.0771	80.3223	134.6436	-60.5457	-13.0518	-139.8450	0	0	0	0.2407	-0.2641	0.4367	-0.8256	
2023-08-11	14:00:23.922	-0.1831	-0.7866	0.0938	-144.5313	29.2969	135.8032	-64.6326	4.0100	-137.9773	0	0	0	0.3203	-0.1640	0.5093	-0.7817	
2023-08-11	14:00:23.972	-0.5513	-1.0146	0.2241	-201.7212	-65.9180	180.6641	-83.4521	19.1766	-130.6769	0	0	0	0.4078	-0.1609	0.6483	-0.6225	
2023-08-11	14:00:24.106	-1.0220	-0.7080	0.4165	-114.1968	-19.4702	287.8418	-96.9928	39.8584	-128.0402	0	0	0	0.5024	-0.1054	0.7319	-0.4482	
2023-08-11	14:00:24.182	-1.4624	-1.0649	0.1997	211.6699	24.1089	189.9414	-87.9126	62.3859	-125.8154	0	0	0	0.6005	0.0615	0.6984	-0.3845	
2023-08-11	14:00:24.316	-0.5723	-1.5137	0.1475	0.6104	0.0610	27.0996	-84.9902	76.9702	-138.9551	0	0	0	0.5960	0.2444	0.6561	-0.3932	
2023-08-11	14:00:24.395	-0.6792	-1.0684	0.3799	-8.4229	10.4980	-0.6714	-91.0876	74.2401	-148.8153	0	0	0	0.5650	0.2541	0.6618	-0.4221	
2023-08-11	14:00:24.500	-0.7466	-1.1167	0.2153	-48.2788	10.4980	-100.9521	-93.8562	65.3522	-154.7205	0	0	0	0.5106	0.2252	0.6807	-0.4746	
2023-08-11	14:00:24.576	-0.9551	-1.3081	0.1924	-134.9487	-61.2183	-190.3687	-94.3506	49.6912	-146.4917	0	0	0	0.4729	0.0816	0.7196	-0.5018	
2023-08-11	14:00:24.709	-1.1235	-1.7002	0.3940	-29.2358	-60.6689	-280.3955	-95.3394	27.2626	-134.0552	0	0	0	0.4158	-0.1343	0.7234	-0.5345	
2023-08-11	14:00:24.787	-0.7871	-1.1709	-0.1182	1.3428	50.3540	-244.7510	-92.9333	2.2906	-129.9408	0	0	0	0.3045	-0.2942	0.6626	-0.6178	
2023-08-11	14:00:24.921	-0.5625	-0.3413	0.0269	-62.7441	-27.5269	-137.6343	-97.5531	-14.5624	-129.7760	0	0	0	0.1911	-0.3923	0.6401	-0.6324	
2023-08-11	14:00:24.996	-0.5068	-0.0425	0.0791	-64.3311	-33.8135	71.7163	-106.5564	-12.8870	-125.0739	0	0	0	0.1942	-0.4269	0.6758	-0.5687	
2023-08-11	14:00:25.104	-0.5225	-0.5371	0.3418	103.2104	75.7446	157.4097	-102.7057	2.4280	-129.2377	0	0	0	0.2826	-0.3227	0.7111	-0.5570	
2023-08-11	14:00:25.174	-0.4980	-1.4243	0.5156	191.3452	150.0854	233.1543	-87.1545	23.7360	-142.7179	0	0	0	0.3609	-0.0745	0.6868	-0.6265	
2023-08-11	14:00:25.307	-1.4756	-1.1387	0.2813	-57.9834	13.4888	274.8413	-79.3433	49.5593	-144.3823	0	0	0	0.4685	0.1299	0.6505	-0.5835	
2023-08-11	14:00:25.384	-1.0073	-1.0938	0.5640	117.0044	25.2686	202.7588	-66.2640	72.4384	-130.1715	0	0	0	0.5775	0.2630	0.6084	-0.4767	
2023-08-11	14:00:25.517	-1.0068	-0.8257	0.3599	46.5088	11.2305	116.9434	-9.8987	84.8529	-85.9241	0	0	0	0.5778	0.4115	0.5353	-0.4586	
2023-08-11	14:00:25.596	-1.0151	-0.8618	0.4165	-15.9302	-34.0576	62.3169	45.4669	81.9635	-33.9862	0	0	0	0.5918	0.4558	0.4932	-0.4459	
2023-08-11	14:00:25.700	-0.9531	-1.0020	0.3945	-19.7754	-33.2031	-59.8755	27.6691	79.2993	-53.2013	0	0	0	0.6002	0.4421	0.4716	-0.4712	
2023-08-11	14:00:25.804	-1.0386	-0.9487	0.4482	-21.1182	-21.6064	-203.6133	-39.7101	74.9103	-123.1293	0	0	0	0.5372	0.3746	0.5095	-0.5582	
2023-08-11	14:00:25.909	-1.8608	-0.7036	0.7808	-60.1807	-26.1841	-269.9585	-72.0758	50.1471	-155.2972	0	0	0	0.4002	0.2208	0.5938	-0.6621	
2023-08-11	14:00:25.987	-1.1997	-0.5107	0.1909	-83.2520	-105.1636	-210.8154	-78.5248	26.5210	-152.7155	0	0	0	0.3188	0.0273	0.6405	-0.6981	
2023-08-11	14:00:26.121	-0.4639	-0.4565	0.1650	-94.1772	-8.9722	-83.8013	-87.9456	15.0458	-147.2882	0	0	0	0.2881	-0.1034	0.6870	-0.6590	
2023-08-11	14:00:26.199	-0.7559	-0.1479	0.1240	48.8281	55.5420	33.3252	-89.9725	13.6835	-148.1561	0	0	0	0.2736	-0.1115	0.6981	-0.6522	
2023-08-11	14:00:26.306	-1.4146	-0.4668	0.2754	45.3491	88.5620	154.4800	-87.3029	27.3615	-154.2590	0	0	0	0.3158	0.0174	0.6920	-0.6490	
2023-08-11	14:00:26.411	-1.6035	-1.3403	0.8906	87.7686	104.5532	260.3760	-90.2856	51.9763	-166.1737	0	0	0	0.3847	0.2301	0.6698	-0.5920	
2023-08-11	14:00:26.514	-0.9180	-0.7891	0.6372	192.3218	72.7539	142.5781	-88.5828	71.0431	178.6212	0	0	0	-0.3987	-0.4227	-0.5633	0.5874	
2023-08-11	14:00:26.593	-0.8384	-0.6113	0.5161	162.7808	104.4312	49.6216	-101.7664	78.6841	144.8877	0	0	0	-0.3218	-0.5623	-0.4514	0.6136	
2023-08-11	14:00:26.729	-1.0552	-0.5405	0.5898	69.0308	45.9595	73.1812	-127.3151	79.2114	106.0510	0	0	0	-0.2508	-0.6413	-0.3815	0.6167	
2023-08-11	14:00:26.805	-1.0752	-0.9316	0.2769	-13.2446	-47.6074	97.8394	-155.5115	86.7426	74.7345	0	0	0	-0.2848	-0.6530	-0.3154	0.6269	
2023-08-11	14:00:26.915	-0.8701	-1.1602	0.6196	1.5869	-43.5791	-41.4429	-61.1993	87.6599	170.7111	0	0	0	-0.3011	-0.6239	-0.3177	0.6474	
2023-08-11	14:00:27.019	-1.5381	-0.5977	0.4766	-26.2451	-52.3071	-169.6167	-70.8124	71.8396	159.8016	0	0	0	-0.2189	-0.5530	-0.3781	0.7094	
2023-08-11	14:00:27.125	-1.3657	-0.4971	0.4863	-199.6460	-125.0610	-162.4146	-76.2781	54.0198	167.7063	0	0	0	-0.2038	-0.4141	-0.5088	0.7267	
2023-08-11	14:00:27.202	-1.0591	-0.4468	0.6416	-181.2134	-79.2847	-149.4141	-87.3798	36.5295	-175.8636	0	0	0	0.2411	0.2028	0.6637	-0.6784	
2023-08-11	14:00:27.335	-1.0840	-0.1929	0.4365	-36.4380	-20.6909	-73.1812	-94.3231	26.4771	-167.6184	0	0	0	0.2383	0.0778	0.7264	-0.6399	
2023-08-11	14:00:27.411	-1.1416	-0.2319	0.3750	28.8086	39.2456	55.1758	-94.7296	27.9712	-167.5085	0	0	0	0.2482	0.0851	0.7274	-0.6340	
2023-08-11	14:00:27.519	-1.1255	-0.7495	0.5171	33.7524	27.4048	194.2139	-95.1416	42.6434	-171.9965	0	0	0	0.3116	0.1967	0.7030	-0.6082	
2023-08-11	14:00:27.617	-1.2803	-1.1421	0.2275	75.9888	-5.0659	238.0371	-84.6606	64.9292	-167.4207	0	0	0	0.4276	0.3322	0.6082	-0.5804	
2023-08-11	14:00:27.731	-0.7163	-0.7954	0.3154	79.7119	10.7422	63.9038	-62.5232	79.6069	-153.2153	0	0	0	0.4753	0.4400	0.5146	-0.5619	
2023-08-11	14:00:27.806	-0.9966	-0.5264	0.2935	32.6538	24.1699	80.0171	-59.9744	84.2157	-158.5767	0	0	0	0.4487	0.5017	0.4723	-0.5691	
2023-08-11	14:00:27.940	-0.9790	-0.7476	0.2744	-35.5835	-20.3857	68.7256	18.6053	86.3196	-81.3373	0	0	0	0.4739	0.5293	0.4352	-0.5530	
2023-08-11	14:00:28.017	-1.2813	-0.8765	0.6582	-84.3506	-1.2817	-30.8228	9.9371	84.9683	-85.8032	0	0	0	0.4984	0.5048	0.4494	-0.5430	
2023-08-11	14:00:28.147	-0.9995	-0.8984	0.7114	-119.6289	22.3999	-156.6162	-57.4365	79.1785	-146.4203	0	0	0	0.4884	0.4281	0.5159	-0.5586	
2023-08-11	14:00:28.227	-1.2983	-0.5723	1.0068	-208.8623	-85.5713	-175.0488	-87.7698	60.2435	-163.4930	0	0	0	0.4338	0.2719	0.6453	-0.5670	
2023-08-11	14:00:28.333	-1.2969	-0.8379	0.8037	-160.6445	-97.1069	-114.6240	-88.5333	44.4452	-141.3611	0	0	0	0.4684	0.0418	0.6994	-0.5382	
2023-08-11	14:00:28.409	-0.9971	-1.0107	1.0103	-110.0464	-73.8525	-154.2358	-93.5101	33.7390	-128.0457	0	0	0	0.4772	-0.1266	0.7137	-0.4968	
2023-08-11	14:00:28.544	-0.6616	-0.7578	0.6118	4.7607	-126.0986	-136.3525	-89.9066	23.2800	-111.5826	0	0	0	0.5076	-0.2710	0.6526	-0.4931	
2023-08-11	14:00:28.618	-0.1353	-0.1733	-0.0112	39.6118	-101.6235	-102.1729	-80.7605	12.3047	-98.4760	0	0	0	0.5471	-0.3587	0.5412	-0.5283	
2023-08-11	14:00:28.756	-0.8472	-0.3408	0.4053	105.2246	-64.5142	-52.5513	-67.1210	1.7853	-104.7986	0	0	0	0.5152	-0.3270	0.4459	-0.6549	
2023-08-11	14:00:28.828	0.2837	-1.2769	0.4492	142.9443	-75.8667	23.3154	-52.1686	-2.9004	-101.1621	0	0	0	0.5615	-0.2967	0.3251	-0.7007	
2023-08-11	14:00:28.935	-0.0532	-0.9453	0.6167	69.6411	-89.9048	88.7451	-43.4949	-6.2347	-91.2854	0	0	0	0.6340	-0.2948	0.2292	-0.6772	
2023-08-11	14:00:29.012	0.1421	-0.9307	0.7251	-42.0532	-98.9990	115.5396	-46.0986	-4.5044	-78.7006	0	0	0	0.7012	-0.3255	0.2201	-0.5949	
2023-08-11	14:00:29.147	0.5303	-1.0698	0.5352	-56.5186	-11.2915	41.0156	-54.0198	2.3511	-69.2853	0	0	0	0.7381	-0.3632	0.2731	-0.4987	
2023-08-11	14:00:29.224	0.0425	-0.9575	0.2510	-45.2271	-41.1987	-69.3359	-61.0950	-1.9446	-71.8121	0	0	0	0.6924	-0.4202	0.2862	-0.5120	
2023-08-11	14:00:29.436	0.4155	-0.7827	0.1035	-91.5527	7.0801	-81.4209	-68.5437	-9.1406	-74.6631	0	0	0	0.6278	-0.4863	0.2880	-0.5352	
2023-08-11	14:00:29.456	0.2983	-0.7495	0.3984	6.2866	-44.1284	-110.7178	-73.8391	-22.4176	-77.5031	0	0	0	0.5385	-0.5568	0.2476	-0.5819	
2023-08-11	14:00:29.539	0.6465	-0.8311	0.1626	25.7568	-1.8311	-194.8853	-70.4059	-37.2931	-78.1952	0	0	0	0.4846	-0.5887	0.1417	-0.6313	
2023-08-11	14:00:29.616	0.8564	-1.0498	0.0083	26.9165	32.4707	-122.1924	-59.7711	-51.1963	-91.8512	0	0	0	0.3892	-0.5817	0.0623	-0.7115	
2023-08-11	14:00:29.804	1.0396	-0.4448	0.2285	-22.5220	-25.7568	-218.0786	-55.3107	-58.4143	-96.1523	0	0	0	0.3481	-0.5923	0.0127	-0.7266	
2023-08-11	14:00:29.881	0.5488	-0.6167	0.3784	-95.1538	0.0610	-40.5884	-38.4961	-68.1757	-127.7435	0	0	0	0.1784	-0.5953	0.0121	-0.7833	
2023-08-11	14:00:29.959	0.7402	-0.2944	0.5332	-86.3037	-13.6719	48.3398	-52.8992	-66.9891	-119.8169	0	0	0	0.1617	-0.6137	0.0737	-0.7693	
2023-08-11	14:00:30.065	0.8926	-0.2476	0.7842	11.4136	-6.1035	74.4629	-65.2808	-61.8365	-106.7102	0	0	0	0.2088	-0.6233	0.1130	-0.7450	
2023-08-11	14:00:30.141	0.9663	-0.3262	0.6104	-66.5283	59.5703	103.6987	-66.5936	-51.2787	-106.8695	0	0	0	0.2581	-0.5853	0.1820	-0.7467	
2023-08-11	14:00:30.319	0.9756	-0.4106	0.2866	-188.5376	93.0176	79.8340	-73.3337	-41.0229	-112.1484	0	0	0	0.2457	-0.5454	0.3072	-0.7402	
2023-08-11	14:00:30.458	1.2378	0.0537	0.1060	-255.9814	97.2900	-8.9111	-87.8577	-34.7168	-120.0366	0	0	0	0.1642	-0.5170	0.4662	-0.6989	
2023-08-11	14:00:30.471	0.9395	0.0908	-0.0752	-173.3398	88.4399	-37.8418	-102.4475	-40.6604	-132.9510	0	0	0	-0.0139	-0.4913	0.5834	-0.6466	
2023-08-11	14:00:30.563	0.9321	-0.4307	-0.1152	219.0552	37.4146	-103.8818	-93.2080	-52.7344	-138.5706	0	0	0	-0.0841	-0.5157	0.5010	-0.6899	
2023-08-11	14:00:30.639	1.0850	-0.2256	0.1499	272.3389	-130.8594	-41.0156	-78.3160	-60.5896	-122.0966	0	0	0	0.0454	-0.6062	0.2877	-0.7400	
2023-08-11	14:00:30.747	0.7114	-0.2144	0.8862	325.9888	-140.6860	-15.1978	-78.9203	-66.7365	-86.7975	0	0	0	0.2283	-0.6774	0.0561	-0.6970	
2023-08-11	14:00:30.819	0.6455	-0.4189	0.4014	258.2397	-10.1318	-110.9619	-47.2522	-73.8391	-86.1053	0	0	0	0.3709	-0.6098	-0.1834	-0.6759	
2023-08-11	14:00:30.950	1.4209	-0.6899	0.1860	69.5801	-36.6211	-47.5464	-5.3229	-76.2836	-117.0923	0	0	0	0.3855	-0.5453	-0.2908	-0.6852	
2023-08-11	14:00:31.030	1.1343	-0.5991	0.6094	43.0298	55.7251	117.6147	-19.0887	-76.3934	-100.4150	0	0	0	0.4172	-0.5520	-0.2902	-0.6611	
2023-08-11	14:00:31.159	0.7866	-0.4224	-0.0073	-117.0654	95.2759	95.7031	-38.8971	-61.4960	-87.5500	0	0	0	0.4674	-0.5401	-0.1501	-0.6836	
2023-08-11	14:00:31.238	0.8955	-0.3379	0.1616	-72.4487	3.9063	131.3477	-55.4810	-50.0317	-81.5460	0	0	0	0.4788	-0.5639	-0.0080	-0.6728	
2023-08-11	14:00:31.345	1.0239	-0.1987	0.1963	-37.3535	-22.4609	108.8257	-68.1372	-40.0067	-74.1412	0	0	0	0.5056	-0.5908	0.0912	-0.6221	
2023-08-11	14:00:31.422	0.8291	-0.0420	0.1836	3.6621	-37.5977	36.7432	-73.3777	-35.2606	-67.1265	0	0	0	0.5368	-0.6087	0.1124	-0.5733	
2023-08-11	14:00:31.582	0.9287	-0.4204	0.0693	41.1987	32.8979	-101.9897	-69.8181	-38.7653	-64.1162	0	0	0	0.5548	-0.6020	0.0559	-0.5716	
2023-08-11	14:00:31.685	0.6670	-1.3994	0.0815	224.6704	-85.6934	448.8525	-56.8158	-38.0511	-62.7704	0	0	0	0.6291	-0.5333	-0.0106	-0.5655	
2023-08-11	14:00:31.763	0.1987	-1.1777	0.0127	-15.0757	-85.8765	18.3105	-58.9691	-29.5313	-41.9568	0	0	0	0.7410	-0.5238	-0.0368	-0.4185	
2023-08-11	14:00:31.845	0.0786	-1.2729	0.3887	-130.2490	-6.7749	32.5317	-73.0042	-26.2518	-43.8135	0	0	0	0.6759	-0.6056	0.0468	-0.4174	
2023-08-11	14:00:31.949	0.1548	-1.1812	0.6958	-148.6206	-0.7935	78.3691	-89.0112	-20.4456	-43.4839	0	0	0	0.6058	-0.6877	0.1380	-0.3755	
2023-08-11	14:00:32.135	0.1797	-1.3652	0.6284	-136.3525	114.8071	92.8955	-99.9536	-12.3157	-50.0317	0	0	0	0.5447	-0.7191	0.2594	-0.3448	
2023-08-11	14:00:32.185	0.5654	-1.4663	0.7754	-86.1816	150.5737	216.8579	-107.4847	0.6207	-65.1874	0	0	0	0.5006	-0.6776	0.4371	-0.3149	
2023-08-11	14:00:32.237	1.0625	-1.6685	0.5942	25.6348	216.3696	243.9575	-111.0223	16.2653	-87.2205	0	0	0	0.4863	-0.5355	0.6208	-0.3022	
2023-08-11	14:00:32.430	0.8555	-1.7690	0.5444	65.3076	143.3105	219.2383	-113.2745	30.5200	-109.2371	0	0	0	0.4864	-0.3485	0.7408	-0.3053	
2023-08-11	14:00:32.477	1.0273	-1.4839	0.3442	110.5347	237.5488	168.7012	-117.3395	40.1660	-134.6484	0	0	0	0.4589	-0.1445	0.8091	-0.3375	
2023-08-11	14:00:32.613	1.1387	-0.8936	0.0859	79.6509	293.3960	-93.3838	-122.9865	32.1350	-160.7849	0	0	0	0.3163	-0.0107	0.8546	-0.4116	
2023-08-11	14:00:32.850	0.6934	-0.5889	-0.1475	9.2163	272.3999	-8.8501	-131.1108	10.2173	170.8319	0	0	0	-0.0479	-0.1092	-0.9009	0.4173	
2023-08-11	14:00:32.861	0.2578	-1.1172	0.0752	142.6392	98.0225	287.6587	-121.1188	3.1366	154.5776	0	0	0	0.0849	-0.2047	-0.8462	0.4845	
2023-08-11	14:00:32.862	0.4658	-1.3149	-0.0708	142.7612	138.6719	-99.0601	-102.1509	-4.7791	150.2106	0	0	0	0.1927	-0.1745	-0.7579	0.5983	
2023-08-11	14:00:33.006	0.0938	-1.7231	0.4419	77.0874	87.0972	-21.4233	-91.9775	-15.6720	143.0859	0	0	0	0.3109	-0.1357	-0.7058	0.6219	
2023-08-11	14:00:33.057	0.1646	-1.6260	0.2383	57.8003	137.3901	14.3433	-81.6833	-16.0291	134.0552	0	0	0	0.3763	-0.1556	-0.6374	0.6541	
2023-08-11	14:00:33.190	0.2666	-0.9902	0.0728	81.4819	13.1226	67.0166	-72.9712	-9.5526	130.5835	0	0	0	0.3799	-0.1869	-0.5663	0.7072	
2023-08-11	14:00:33.291	0.1841	-0.8535	0.2397	84.8999	-88.7451	64.8193	-66.6266	-5.3394	138.9606	0	0	0	0.3166	-0.1559	-0.5275	0.7728	
2023-08-11	14:00:33.371	-0.0532	-0.7822	0.3096	63.6597	-107.5439	24.3530	-60.3040	-6.5259	151.2598	0	0	0	0.2420	-0.0768	-0.4980	0.8292	
2023-08-11	14:00:33.449	0.0479	-0.5059	0.2832	-53.5889	-93.0786	10.4980	-60.7764	-10.1898	164.0369	0	0	0	0.1638	0.0059	-0.5096	0.8446	
2023-08-11	14:00:33.587	0.3569	-0.6284	0.6567	-21.3623	-127.1973	6.9580	-67.2638	-13.3319	177.6215	0	0	0	0.0814	0.0852	-0.5520	0.8255	
2023-08-11	14:00:33.661	0.2651	-1.1245	0.8667	-40.3442	-91.6138	-5.7983	-72.2955	-18.0725	-169.0576	0	0	0	-0.0162	-0.1818	0.5678	-0.8027	
2023-08-11	14:00:33.822	0.3555	-1.1064	1.2305	-6.8970	15.0146	82.7637	-76.7725	-16.4026	-157.3352	0	0	0	0.0656	-0.2304	0.5807	-0.7781	
2023-08-11	14:00:33.840	0.2324	-1.1841	0.6392	-12.8784	144.2261	108.7036	-75.3717	-3.1586	-165.5585	0	0	0	0.0827	-0.0984	0.6035	-0.7869	
2023-08-11	14:00:33.978	0.2124	-0.7476	0.1865	-70.6787	242.0654	119.3237	-79.3762	11.7883	-179.5056	0	0	0	0.0689	0.0763	0.6356	-0.7652	
2023-08-11	14:00:34.052	0.0439	-0.6416	0.1216	3.7231	35.1563	3.9673	-87.3962	17.9626	165.3552	0	0	0	-0.0160	-0.1989	-0.6624	0.7220	
2023-08-11	14:00:34.185	-0.0830	-0.9736	0.0054	64.5752	-85.6934	-67.3218	-79.4751	11.3763	172.4744	0	0	0	-0.0130	-0.1178	-0.6298	0.7677	
2023-08-11	14:00:34.261	-0.0239	-1.1753	0.1587	-3.2959	-120.1782	-46.5088	-76.2946	3.5706	-177.9620	0	0	0	0.0332	0.0135	0.6177	-0.7856	
2023-08-11	14:00:34.371	0.0210	-1.3154	0.6045	-6.7139	-132.5073	-41.6260	-78.2281	-3.1146	-166.1517	0	0	0	0.0765	-0.0970	0.6235	-0.7720	
2023-08-11	14:00:34.445	0.2427	-1.1411	0.2373	-26.1230	-27.7710	-37.5977	-77.9041	-7.7124	-158.1317	0	0	0	0.1057	-0.1703	0.6059	-0.7698	
2023-08-11	14:00:34.606	0.3018	-0.6851	0.4102	-19.3481	-51.8799	1.8921	-80.5573	-8.7012	-150.7434	0	0	0	0.1447	-0.2188	0.6091	-0.7484	
2023-08-11	14:00:34.653	0.2905	-0.8032	0.1660	-24.6582	-12.3291	-36.3159	-81.8042	-11.1511	-146.9916	0	0	0	0.1527	-0.2555	0.6040	-0.7393	
2023-08-11	14:00:34.789	0.0605	-1.2085	0.1646	-48.8281	-5.1270	-49.4995	-86.7535	-16.1005	-147.8595	0	0	0	0.1068	-0.2861	0.6253	-0.7182	
2023-08-11	14:00:34.871	0.1938	-1.1689	0.0269	-38.3911	-15.0757	-48.7671	-89.7363	-20.3577	-145.5963	0	0	0	0.0872	-0.3250	0.6263	-0.7032	
